Applicant ID,Business Structure,Country,Location,NAICS,Business Ownership (1),Business Ownership (2),Business Ownership (3),Business Ownership (4),Business Ownership (5),Personal Credit Score,Business Credit Score,Annual Revenue (2 years ago),Annual Revenue (1 year ago),Annual Revenue (latest year),Net Profit Margin,Business Debt (2 years ago),Business Debt (1 year ago),Business Debt (latest year),NOI (2 years ago),NOI (1 year ago),NOI (latest year),DSCR (2 years ago),DSCR (1 year ago),DSCR (latest year),Industry Experience,Managerial Experience,Years in Business,Collateral Availability,Loan Amount,Fast Approval,For Profit,Acquisition Request,Working Capital,Business Expansion,Equipment Purchase or Leasing,Inventory Purchase,Real Estate Acquisition or Improvement,Business Acquisition or Buyout,Refinancing Existing Debt,Emergency Funds,Franchise Financing,Contract Financing,Licensing or Permits,Line of Credit Establishment,Eligibility,Eligibility Score,CatBoost_Prediction,GradientBoosting_Prediction,LightGBM_Prediction,LogisticRegression_Prediction,NeuralNet_Prediction,RandomForest_Prediction,XGBoost_Prediction,Meta_Learner_Prediction
1190,S Corporation (S-Corp),US,"Fayetteville, NC",812113,100,0,0,0,0,742,185,3548000,3375000,3589000,55.01,836331,4052129,1182164,1279586,3039096,1974213,1.53,0.75,1.67,9,9,12,True,2675000,False,True,True,True,True,False,True,True,False,True,True,True,True,True,False,"['7(a)', '504']",103.36900318533364,1,1,1,0,0,1,1,1
1203,S Corporation (S-Corp),US,"Ontario, CA",931230,100,0,0,0,0,814,166,1682000,406000,1344000,53.44,869941,356680,603544,835143,374514,718217,0.96,1.05,1.19,10,8,4,True,4695000,False,True,True,True,True,False,False,True,True,True,True,True,True,False,True,"['7(a)', '504']",60.88043781514702,1,1,1,0,0,0,1,1
1205,Sole Proprietorship,US,"Fresno, CA",711510,100,0,0,0,0,710,161,377000,1965000,2681000,23.66,323265,568393,503337,239216,858273,634204,0.74,1.51,1.26,2,15,10,True,2575000,False,True,True,True,True,True,False,True,False,True,False,False,False,True,True,"['7(a)', '504']",79.32907668284662,1,1,1,0,0,0,1,1
1218,LLC,US,"Fort Wayne, IN",325620,100,0,0,0,0,709,160,202000,1309000,4741000,8.54,63256,484005,281019,85395,401724,404667,1.35,0.83,1.44,4,7,1,True,800000,False,True,True,True,True,True,False,True,True,False,False,False,False,False,False,"['7(a)', '504']",31.888779447550963,1,1,1,0,0,1,1,1
1224,S Corporation (S-Corp),US,"Pasadena, CA",722515,76,24,0,0,0,788,176,307000,4166000,1043000,69.56,268336,1109843,429296,246869,1420599,725510,0.92,1.28,1.69,1,12,4,True,500000,False,True,True,True,True,False,True,True,False,True,False,True,False,True,True,"['7(a)', '504']",77.6930974535953,1,1,1,0,0,0,1,1
1245,S Corporation (S-Corp),US,"Gainesville, FL",532292,58,42,0,0,0,719,176,4538000,246000,4948000,28.01,509123,163433,1205358,605856,84985,1386161,1.19,0.52,1.15,17,8,0,True,3020000,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,"['7(a)', '504']",63.489711169147725,0,1,1,0,0,0,1,1
1261,LLC,US,"Stockton, CA",931290,67,33,0,0,0,710,175,831000,2430000,4728000,10.32,441983,897390,424128,556898,1337111,487747,1.26,1.49,1.15,10,4,7,True,3680000,False,True,False,False,True,False,True,False,True,False,False,False,False,True,True,"['7(a)', '504']",94.59243779891102,0,1,1,0,0,0,1,1
1276,LLC,US,"Columbus, OH",611420,61,39,0,0,0,769,172,1117000,2886000,2437000,75.88,702382,2502443,1185312,618096,1876832,1849086,0.88,0.75,1.56,13,4,7,True,2765000,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,"['7(a)', '504']",74.18178300371416,0,1,1,0,0,0,1,1
1296,LLC,US,"Chattanooga, TN",926120,100,0,0,0,0,772,165,4201000,3776000,1316000,74.86,3476851,2446848,562972,3754999,2936217,985201,1.08,1.2,1.75,2,16,3,True,575000,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,"['7(a)', '504']",96.68766474149773,1,1,1,0,0,0,1,1
1365,S Corporation (S-Corp),US,"Murfreesboro, TN",811192,100,0,0,0,0,734,170,4119000,1240000,4132000,34.02,4570904,231800,1018609,3702432,238754,1405680,0.81,1.03,1.38,6,18,10,True,1605000,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,"['7(a)', '504']",96.6284179774395,1,1,1,0,0,0,1,1
1368,LLC,US,"Akron, OH",931320,100,0,0,0,0,836,169,4286000,2831000,221000,43.94,995307,1005435,68392,1055025,482608,97116,1.06,0.48,1.42,12,3,11,True,755000,False,True,False,False,True,True,False,False,False,False,True,True,True,True,False,"['7(a)', '504']",103.40569388465994,0,1,1,0,0,0,1,1
1399,LLC,US,"Aurora, IL",931140,100,0,0,0,0,824,160,3348000,2077000,3175000,30.65,1984148,490061,810946,2896856,539067,973135,1.46,1.1,1.2,0,7,0,True,580000,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,"['7(a)', '504']",66.46749814791764,1,1,1,0,0,1,1,1
1403,LLC,US,"Grand Rapids, MI",931350,58,42,0,0,0,686,179,3160000,3095000,456000,87.97,1375799,858855,258805,1527136,979094,401147,1.11,1.14,1.55,14,5,15,True,965000,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,"['7(a)', '504']",112.03220569054837,1,1,1,0,0,1,1,1
1421,Sole Proprietorship,US,"Glendale, CA",929110,60,40,0,0,0,730,164,1755000,489000,2927000,25.59,499539,329863,604006,614432,376043,748967,1.23,1.14,1.24,4,5,9,False,545000,False,True,True,True,True,False,True,True,True,True,False,False,True,False,False,"['7(a)', '504']",71.43736899369743,1,1,1,0,0,0,1,1
1429,LLC,US,"Seattle, WA",448310,100,0,0,0,0,842,181,3609000,3590000,1429000,48.27,1324238,1253494,428426,1655297,1830101,689765,1.25,1.46,1.61,11,10,5,True,1220000,False,True,True,True,True,False,True,True,True,True,False,False,True,True,False,"['7(a)', '504']",103.59385231537011,1,1,1,0,0,1,1,1
1434,LLC,US,"Bakersfield, CA",929110,100,0,0,0,0,738,178,989000,3745000,3392000,85.66,209033,2021172,2168314,284284,2971122,2905540,1.36,1.47,1.34,18,2,5,True,675000,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,"['7(a)', '504']",76.77911737555964,1,1,1,0,0,1,1,1
1444,LLC,US,"Dallas, TX",621391,100,0,0,0,0,771,175,686000,3358000,720000,22.5,170859,605984,102543,210156,533265,162017,1.23,0.88,1.58,19,1,1,True,2450000,False,True,False,False,False,False,True,True,True,False,True,True,False,True,True,"['7(a)', '504']",40.24111349417484,1,1,1,0,0,1,1,1
1470,LLC,US,"Syracuse, NY",611420,100,0,0,0,0,707,173,2803000,2140000,1646000,96.41,1050251,1062703,1356350,1270803,1009567,1586929,1.21,0.95,1.17,12,17,12,True,3010000,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,"['7(a)', '504']",85.67278714109986,1,1,1,0,0,0,1,1
1485,S Corporation (S-Corp),US,"Fort Worth, TX",611110,100,0,0,0,0,748,174,3249000,1036000,277000,24.4,769167,702478,55398,1207592,920246,67585,1.57,1.31,1.22,10,19,12,True,3135000,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True,"['7(a)', '504']",30.96404237578233,1,1,1,0,0,1,1,1
1487,Sole Proprietorship,US,"Chicago, IL",424410,54,46,0,0,0,749,160,1125000,487000,2610000,84.6,846040,235342,1698566,956025,225928,2208135,1.13,0.96,1.3,13,16,3,False,4885000,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,"['7(a)', '504']",57.20788683741998,0,0,0,0,0,0,1,0
1508,Franchise,US,"Fort Collins, CO",523930,100,0,0,0,0,814,178,1704000,2200000,3392000,46.61,628378,1173000,1339926,1049391,1255110,1581112,1.67,1.07,1.18,11,7,8,False,1250000,False,True,False,False,False,False,False,True,True,False,True,False,False,True,True,"['7(a)', '504']",81.4456853471222,1,0,0,0,0,1,1,0
1519,LLC,US,"Santa Ana, CA",931260,40,20,20,20,0,792,161,3034000,805000,1306000,60.37,294092,481608,458395,547011,587561,788439,1.86,1.22,1.72,0,13,0,True,700000,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,"['7(a)', '504']",66.92150462402034,0,0,0,0,0,1,1,0
1526,LLC,US,"Salinas, CA",931270,20,20,20,20,20,703,198,1471000,268000,3150000,6.71,393599,85684,162491,456574,83113,211238,1.16,0.97,1.3,8,9,9,True,1140000,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,"['7(a)', '504']",73.11530664017506,0,0,0,0,0,0,1,0
1527,Sole Proprietorship,US,"Orange, CA",931530,100,0,0,0,0,776,196,2035000,4368000,1635000,46.41,872505,56004,387129,1204056,47603,758772,1.38,0.85,1.96,0,8,7,True,720000,False,True,True,True,False,True,False,False,True,True,False,True,True,False,False,"['7(a)', '504']",91.55804140185435,1,1,1,0,0,1,1,1
1536,LLC,US,"Santa Rosa, CA",931140,62,38,0,0,0,744,183,3551000,3115000,2084000,95.38,432161,1813434,1409767,397588,2919628,1987771,0.92,1.61,1.41,2,1,9,True,760000,False,True,True,True,True,True,False,True,False,False,True,False,True,True,False,"['7(a)', '504']",46.77883615370287,0,1,1,0,0,1,1,1
1567,Sole Proprietorship,US,"Hampton, VA",929110,79,21,0,0,0,739,189,3292000,4243000,4382000,29.44,61473,2331705,865683,37498,2984582,1289867,0.61,1.28,1.49,12,5,10,True,500000,False,True,True,True,False,False,True,False,True,False,False,True,False,False,True,"['7(a)', '504']",55.57986356657631,1,1,1,0,0,0,1,1
1573,S Corporation (S-Corp),US,"Phoenix, AZ",624120,100,0,0,0,0,763,176,3127000,4940000,4026000,45.91,1158910,2192370,1389873,1286390,1293498,1848531,1.11,0.59,1.33,11,15,12,True,815000,False,True,True,True,True,False,True,False,True,False,False,False,True,False,False,"['7(a)', '504']",72.31149428426872,1,1,1,0,0,0,1,1
1574,S Corporation (S-Corp),US,"Birmingham, AL",423910,56,44,0,0,0,731,161,4101000,1277000,2783000,91.57,1550352,134257,1644183,2123982,151710,2548483,1.37,1.13,1.55,2,8,13,False,850000,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,"['7(a)', '504']",95.77522725356197,0,1,1,0,0,1,1,1
1626,LLC,US,"Anchorage, AK",711320,20,20,20,20,20,751,169,4547000,2956000,1275000,6.32,3272200,1706203,61017,3272200,1928009,80542,1.0,1.13,1.32,16,3,14,True,565000,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,"['7(a)', '504']",28.153437827972155,1,0,0,0,0,0,1,0
1665,S Corporation (S-Corp),US,"Aurora, IL",523930,100,0,0,0,0,765,172,1739000,3502000,4021000,36.7,1004257,1206531,1117917,1255321,1266857,1475650,1.25,1.05,1.32,15,5,13,True,565000,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,"['7(a)', '504']",51.25120118314968,1,1,1,0,0,1,1,1
1708,S Corporation (S-Corp),US,"Thornton, CO",312120,100,0,0,0,0,722,194,2905000,3258000,715000,94.65,399147,2517334,505025,706490,3247360,676733,1.77,1.29,1.34,19,20,0,True,975000,False,True,True,True,False,False,False,True,False,False,True,False,True,False,True,"['7(a)', '504']",140.15747802348324,1,1,1,0,0,1,1,1
1727,LLC,US,"Durham, NC",931250,100,0,0,0,0,729,189,4872000,3516000,874000,75.94,228333,1912486,370774,344782,2792229,663685,1.51,1.46,1.79,12,5,2,True,910000,False,True,True,True,False,False,True,False,True,True,True,False,True,False,True,"['7(a)', '504']",106.55131793870558,1,1,1,0,0,1,1,1
1733,Sole Proprietorship,US,"Omaha, NE",931550,100,0,0,0,0,690,182,4743000,4648000,899000,8.97,3028894,2118860,66676,3028894,1228938,80677,1.0,0.58,1.21,20,10,5,True,750000,False,True,True,True,True,True,True,False,True,False,False,False,False,False,True,"['7(a)', '504']",43.53062313591564,1,1,1,0,0,0,1,1
1756,S Corporation (S-Corp),US,"Baltimore, MD",927110,65,35,0,0,0,792,179,490000,2748000,3274000,13.02,377804,2148656,330510,479811,2728793,426357,1.27,1.27,1.29,17,9,7,True,685000,False,True,True,True,True,False,False,False,False,False,True,True,False,False,True,"['7(a)', '504']",34.29045657645096,1,1,1,0,0,1,1,1
1767,LLC,US,"Hialeah, FL",541511,100,0,0,0,0,684,162,3844000,3155000,2676000,94.08,309400,2002780,1798300,470288,2223085,2517620,1.52,1.11,1.4,7,3,11,True,500000,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,"['7(a)', '504']",97.58188309070856,1,0,0,0,0,0,1,0
1785,LLC,US,"Naperville, IL",811111,100,0,0,0,0,785,180,1204000,2817000,1021000,11.19,354688,2456174,81621,457547,2529859,114269,1.29,1.03,1.4,10,10,3,True,835000,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,"['7(a)', '504']",72.80777335129756,0,1,1,0,0,1,1,1
1787,LLC,US,"Pasadena, CA",928130,67,33,0,0,0,710,185,1693000,2811000,1135000,29.89,770988,985367,260920,1441747,1369660,339196,1.87,1.39,1.3,4,15,11,True,3655000,False,True,True,True,True,True,True,False,False,True,False,False,True,True,True,"['7(a)', '504']",71.31553208541712,1,1,1,0,0,1,1,1
1814,S Corporation (S-Corp),US,"Port St. Lucie, FL",621610,100,0,0,0,0,743,168,399000,1420000,2227000,33.05,166669,675305,629052,293337,492972,735990,1.76,0.73,1.17,5,11,6,True,500000,False,True,False,False,False,True,False,False,True,True,True,False,False,False,False,"['7(a)', '504']",54.14644911615578,1,1,1,0,0,1,1,1
1820,LLC,US,"New York, NY",621320,100,0,0,0,0,825,160,1183000,2408000,3227000,54.95,283776,1364462,1087807,425664,2060337,1773125,1.5,1.51,1.63,16,1,4,True,685000,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,"['7(a)', '504']",29.923983786754025,1,1,1,0,0,1,1,1
1851,Sole Proprietorship,US,"Sioux Falls, SD",928120,76,24,0,0,0,793,168,351000,2300000,4042000,82.86,100209,764079,2262918,116242,985661,3349118,1.16,1.29,1.48,13,10,15,True,4335000,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,"['7(a)', '504']",97.50704107806804,1,1,1,0,0,1,1,1
1867,LLC,US,"Amarillo, TX",812112,100,0,0,0,0,708,176,368000,188000,392000,80.66,50913,92171,248970,82988,119822,316191,1.63,1.3,1.27,6,20,9,True,815000,False,True,True,True,False,True,False,False,True,False,True,True,True,False,False,"['7(a)', '504']",93.48199271473528,1,1,1,0,0,1,1,1
1869,S Corporation (S-Corp),US,"Alexandria, VA",931210,76,24,0,0,0,822,163,1644000,3490000,2004000,67.55,446017,1217361,933585,557521,1241708,1353698,1.25,1.02,1.45,4,18,10,True,3895000,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,"['7(a)', '504']",80.04934915786171,1,1,1,0,0,0,1,1
1883,LLC,US,"San Antonio, TX",927110,45,30,25,0,0,757,185,1877000,2404000,822000,96.51,1492177,1848057,450728,1790612,2180707,793281,1.2,1.18,1.76,18,17,8,True,3030000,False,True,False,False,True,True,True,False,False,False,False,False,False,True,False,"['7(a)', '504']",113.89102178703692,0,1,0,0,0,1,1,0
1923,LLC,US,"Stockton, CA",931300,50,50,0,0,0,839,182,4432000,3280000,1277000,41.55,903425,770101,312078,1599062,908719,530532,1.77,1.18,1.7,10,14,2,True,500000,False,True,True,True,False,True,True,False,True,False,False,False,False,True,False,"['7(a)', '504']",108.67247238372984,1,1,1,0,0,0,1,1
1924,Sole Proprietorship,US,"Stockton, CA",931410,100,0,0,0,0,766,174,1723000,731000,2278000,99.87,1086763,394512,1805547,1304115,481304,2274989,1.2,1.22,1.26,17,6,1,True,2685000,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,"['7(a)', '504']",88.94893283602292,1,1,0,0,0,1,1,0
1965,LLC,US,"Riverside, CA",931410,48,32,20,0,0,790,160,1835000,1988000,4469000,6.84,1376244,1613289,244417,1720305,1500358,305521,1.25,0.93,1.25,17,6,1,True,500000,False,True,True,True,False,False,True,True,False,True,False,True,True,True,True,"['7(a)', '504']",35.29691252858014,0,1,1,0,0,0,1,1
2036,Sole Proprietorship,US,"San Francisco, CA",931380,100,0,0,0,0,836,169,3011000,3625000,2133000,59.09,1371299,1726239,802855,2084374,2347685,1260482,1.52,1.36,1.57,11,0,7,True,690000,False,True,False,False,False,False,True,True,True,True,True,True,False,True,True,"['7(a)', '504']",95.57441348830396,1,1,1,0,0,1,1,1
2050,LLC,US,"Virginia Beach, VA",812112,43,32,25,0,0,720,179,3640000,4750000,4972000,42.65,1488615,3715272,1452446,2515759,2786454,2120571,1.69,0.75,1.46,1,14,5,True,815000,False,True,True,True,True,False,False,True,False,False,True,False,True,True,False,"['7(a)', '504']",77.16699781363083,0,0,0,0,0,0,1,0
2093,LLC,US,"Joliet, IL",711510,100,0,0,0,0,720,187,1524000,3158000,2256000,24.78,1058984,683922,447218,1291960,670243,559022,1.22,0.98,1.25,9,20,15,True,895000,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,"['7(a)', '504']",92.31842901427228,1,1,1,0,0,1,1,1
2110,LLC,US,"Olathe, KS",931390,42,29,29,0,0,777,162,838000,1556000,1350000,87.28,229452,466364,812653,374006,606273,1178346,1.63,1.3,1.45,20,18,8,True,745000,False,True,True,True,False,True,True,True,False,True,True,True,True,True,True,"['7(a)', '504']",124.24639602620316,0,1,0,0,0,1,1,0
2116,Partnership,US,"McAllen, TX",721110,20,20,20,20,20,745,162,3401000,4656000,1344000,99.61,1475226,204521,1006602,1357207,292465,1338780,0.92,1.43,1.33,8,11,1,True,545000,False,True,True,True,True,False,False,False,False,True,True,False,True,True,False,"['7(a)', '504']",39.09551315449369,1,1,1,0,0,1,1,1
2136,S Corporation (S-Corp),US,"Grand Prairie, TX",621210,51,49,0,0,0,712,165,4819000,2295000,3337000,88.85,2390341,2315527,2280739,4039676,2292371,2964960,1.69,0.99,1.3,19,8,11,True,585000,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,"['7(a)', '504']",33.41846621155045,1,1,1,0,0,1,1,1
2139,S Corporation (S-Corp),US,"Newark, NJ",931150,100,0,0,0,0,778,177,3829000,1682000,3150000,80.16,2652854,1048776,1387423,2281454,1090727,2525109,0.86,1.04,1.82,7,1,15,True,4520000,False,True,True,True,False,True,False,True,True,True,True,False,False,True,False,"['7(a)', '504']",93.12484210159803,1,1,1,0,0,0,1,1
2141,LLC,US,"Fort Wayne, IN",931290,100,0,0,0,0,784,170,4188000,4567000,939000,48.39,580442,3460032,296963,882271,4394240,454353,1.52,1.27,1.53,12,1,3,False,815000,False,True,False,False,True,True,False,True,True,True,False,True,True,False,True,"['7(a)', '504']",41.7861092859734,1,1,1,0,0,0,1,1
2152,LLC,US,"San Francisco, CA",621910,51,49,0,0,0,755,179,2874000,3885000,4892000,65.22,479237,216743,2071731,680516,346788,3190465,1.42,1.6,1.54,16,15,6,True,600000,False,True,True,True,True,False,True,True,False,False,False,True,True,True,False,"['7(a)', '504']",58.47951518420402,0,1,1,0,0,1,1,1
2159,LLC,US,"Hialeah, FL",931290,69,31,0,0,0,802,173,1071000,2532000,4691000,46.95,256963,973248,1762107,262102,1002445,2202633,1.02,1.03,1.25,8,5,5,False,530000,False,True,False,False,False,True,True,False,False,False,True,True,False,True,True,"['7(a)', '504']",75.79266404974909,0,1,0,0,0,0,1,0
2190,LLC,US,"Richmond, VA",441310,73,27,0,0,0,738,171,3873000,2800000,2130000,91.72,1987091,264239,1550490,1887736,435994,1953617,0.95,1.65,1.26,2,17,6,True,725000,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,"['7(a)', '504']",40.02922894683255,1,1,1,0,0,1,1,1
2216,LLC,US,"San Jose, CA",931440,100,0,0,0,0,689,184,1866000,4983000,3677000,85.16,1080782,2278516,2631306,1415824,3144352,3131254,1.31,1.38,1.19,4,18,0,True,3660000,False,True,False,False,False,True,True,True,True,False,True,False,False,False,False,"['7(a)', '504']",59.46973611655704,1,1,1,0,0,1,1,1
2234,S Corporation (S-Corp),US,"Orange, CA",517311,100,0,0,0,0,817,173,2284000,267000,4645000,69.34,884548,255944,2536169,1017230,222671,3220934,1.15,0.87,1.27,7,16,1,True,965000,False,True,True,True,True,False,False,False,True,True,False,False,True,True,True,"['7(a)', '504']",57.31084187468337,1,1,1,0,0,0,1,1
2240,Sole Proprietorship,US,"Jackson, MS",931260,100,0,0,0,0,732,182,485000,1332000,1887000,30.88,138169,549352,485517,262521,609780,582620,1.9,1.11,1.2,15,18,7,True,525000,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,"['7(a)', '504']",118.27540170480673,1,0,0,0,0,1,1,0
2248,Sole Proprietorship,US,"Anaheim, CA",931460,72,28,0,0,0,802,178,4102000,3665000,634000,50.61,713215,1505057,250701,1005633,2182332,320897,1.41,1.45,1.28,4,9,7,True,550000,False,True,False,False,True,False,True,True,True,True,True,True,True,True,True,"['7(a)', '504']",44.90431062387661,1,1,1,0,0,1,1,1
2250,LLC,US,"Columbus, GA",923110,77,23,0,0,0,819,189,1287000,1019000,2875000,52.25,484779,1625080,1057874,562343,975048,1502181,1.16,0.6,1.42,18,16,9,True,590000,False,True,True,True,True,True,False,False,True,False,True,False,True,True,False,"['7(a)', '504']",127.39988618239718,1,1,1,0,0,0,1,1
2255,Partnership,US,"St. Louis, MO",931500,70,30,0,0,0,828,170,291000,1741000,2476000,10.92,240006,949411,179103,218405,1585516,270445,0.91,1.67,1.51,16,15,2,True,990000,False,True,False,False,True,False,True,True,False,True,True,False,False,True,True,"['7(a)', '504']",31.4655800349412,1,1,1,0,0,1,1,1
2267,LLC,US,"Torrance, CA",445292,100,0,0,0,0,741,178,4378000,2267000,1131000,64.21,1720508,1290335,550150,1892558,1238721,726198,1.1,0.96,1.32,1,18,12,True,2695000,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,"['7(a)', '504']",40.72375843009412,1,1,1,0,0,1,1,1
